Category,Height,Width
Adult,79.0,271.0
Adult,42.0,109.0
Adult,49.0,142.0
Adult,103.0,288.0
Adult,44.0,132.0
Adult,51.0,139.0
Adult,19.0,71.0
Adult,41.0,95.0
Adult,35.0,87.0
Adult,300.0,729.0
Adult,79.0,174.0
Adult,40.0,93.0
Adult,81.0,133.0
Adult,82.0,185.0
Adult,61.0,134.0
Adult,21.0,71.0
Adult,39.0,110.0
Adult,59.0,225.0
Adult,48.0,154.0
Adult,32.0,79.0
Adult,61.0,169.0
Adult,30.0,97.0
Adult,158.0,418.0
Adult,84.0,185.0
Adult,139.0,289.0
Adult,25.0,104.0
Adult,99.0,189.0
Adult,92.0,290.0
Adult,55.0,141.0
Adult,43.0,121.0
Adult,157.0,270.0
Adult,67.0,184.0
Adult,105.0,261.0
Adult,181.0,364.0
Adult,102.0,381.0
Adult,43.0,114.0
Adult,50.0,133.0
Adult,62.0,168.0
Adult,60.0,101.0
Adult,35.0,103.0
Adult,35.0,108.0
Adult,48.0,155.0
Adult,42.0,142.0
Adult,32.0,109.0
Adult,99.0,191.0
Adult,75.0,206.0
Adult,60.0,162.0
Adult,60.0,132.0
Adult,31.0,82.0
Adult,33.0,93.0
Child,32.0,100.0
Adult,39.0,104.0
Adult,61.0,219.0
Adult,82.0,224.0
Adult,71.0,219.0
Adult,71.0,170.0
Adult,23.0,84.0
Adult,86.0,255.0
Child,25.0,66.0
Child,71.0,230.0
Adult,71.0,126.0
Child,27.0,109.0
Adult,75.0,191.0
Adult,109.0,295.0
Adult,78.0,255.0
Adult,36.0,136.0
Adult,21.0,66.0
Adult,136.0,410.0
Adult,107.0,238.0
Adult,47.0,161.0
Adult,28.0,82.0
Adult,113.0,338.0
Adult,57.0,146.0
Adult,39.0,100.0
Adult,61.0,227.0
Adult,34.0,78.0
Adult,82.0,306.0
Adult,34.0,74.0
Adult,23.0,72.0
Adult,89.0,196.0
Adult,24.0,91.0
Adult,153.0,446.0
Adult,43.0,113.0
Adult,36.0,131.0
Adult,46.0,139.0
Adult,96.0,295.0
Adult,42.0,149.0
Adult,198.0,311.0
Adult,68.0,246.0
Adult,36.0,98.0
Adult,46.0,137.0
Adult,29.0,72.0
Adult,61.0,176.0
Adult,57.0,158.0
Child,43.0,114.0
Adult,131.0,219.0
Adult,75.0,200.0
Adult,34.0,98.0
Adult,39.0,89.0
Adult,42.0,196.0
Adult,42.0,139.0
Adult,36.0,137.0
Adult,61.0,111.0
Adult,31.0,116.0
Adult,38.0,104.0
Adult,53.0,205.0
Adult,57.0,199.0
Adult,63.0,156.0
Adult,26.0,71.0
Adult,52.0,133.0
Adult,53.0,144.0
Adult,60.0,158.0
Adult,42.0,109.0
Adult,38.0,116.0
Adult,129.0,308.0
Adult,39.0,77.0
Adult,54.0,142.0
Adult,121.0,341.0
Adult,26.0,89.0
Adult,113.0,387.0
Adult,44.0,147.0
Adult,70.0,171.0
Adult,203.0,348.0
Adult,85.0,252.0
Adult,22.0,93.0
Child,64.0,208.0
Adult,38.0,146.0
Adult,76.0,245.0
Adult,51.0,217.0
Adult,33.0,115.0
Adult,29.0,124.0
Adult,25.0,75.0
Adult,32.0,100.0
Adult,61.0,201.0
Adult,79.0,143.0
Adult,134.0,471.0
Adult,38.0,106.0
Adult,31.0,102.0
Adult,67.0,202.0
Adult,114.0,341.0
Adult,50.0,144.0
Adult,144.0,522.0
Adult,96.0,262.0
Adult,29.0,91.0
Adult,35.0,115.0
Adult,60.0,166.0
Adult,47.0,172.0
Adult,60.0,142.0
Adult,24.0,80.0
Adult,69.0,208.0
Adult,58.0,135.0
Child,69.0,219.0
Adult,32.0,78.0
Adult,135.0,304.0
Adult,93.0,226.0
Adult,65.0,184.0
Adult,93.0,311.0
Adult,169.0,423.0
Adult,41.0,132.0
Adult,30.0,80.0
Adult,41.0,113.0
Adult,54.0,112.0
Adult,53.0,177.0
Adult,150.0,478.0
Adult,44.0,128.0
Adult,67.0,243.0
Adult,40.0,113.0
Adult,39.0,116.0
Adult,89.0,246.0
Adult,30.0,75.0
Adult,54.0,125.0
Adult,43.0,137.0
Adult,74.0,193.0
Adult,58.0,155.0
Adult,34.0,103.0
Adult,196.0,623.0
Adult,199.0,437.0
Adult,101.0,199.0
Adult,99.0,208.0
Adult,47.0,181.0
Adult,20.0,69.0
Adult,22.0,78.0
Adult,39.0,106.0
Adult,185.0,419.0
Adult,48.0,102.0
Adult,118.0,249.0
Adult,73.0,174.0
Adult,99.0,315.0
Adult,39.0,97.0
Adult,79.0,201.0
Adult,24.0,107.0
Adult,66.0,184.0
Adult,35.0,118.0
Adult,35.0,125.0
Adult,48.0,169.0
Adult,44.0,128.0
Adult,105.0,288.0
Adult,70.0,171.0
Adult,37.0,166.0
Adult,32.0,113.0
Adult,47.0,117.0
Adult,53.0,162.0
Adult,51.0,155.0
Adult,78.0,177.0
Adult,70.0,178.0
Adult,99.0,241.0
Adult,29.0,82.0
Adult,34.0,128.0
Adult,74.0,227.0
Adult,77.0,233.0
Adult,77.0,203.0
Adult,28.0,67.0
Adult,42.0,146.0
Child,77.0,181.0
Adult,71.0,171.0
Adult,41.0,105.0
Adult,168.0,461.0
Adult,98.0,235.0
Adult,35.0,86.0
Adult,35.0,79.0
Adult,238.0,389.0
Adult,60.0,128.0
Adult,39.0,91.0
Adult,42.0,119.0
Adult,40.0,138.0
Adult,78.0,266.0
Adult,50.0,182.0
Adult,68.0,213.0
Adult,42.0,112.0
Adult,29.0,120.0
Adult,21.0,69.0
Adult,28.0,116.0
Adult,52.0,110.0
Adult,60.0,204.0
Adult,141.0,334.0
Adult,133.0,316.0
Adult,54.0,172.0
Adult,32.0,140.0
Adult,160.0,342.0
Adult,27.0,90.0
Adult,42.0,118.0
Adult,57.0,161.0
Adult,49.0,127.0
Adult,216.0,424.0
Adult,126.0,370.0
Adult,28.0,90.0
Adult,117.0,311.0
Adult,104.0,223.0
Adult,42.0,140.0
Adult,69.0,212.0
Adult,37.0,119.0
Adult,24.0,78.0
Adult,72.0,267.0
Adult,27.0,96.0
Adult,65.0,185.0
Adult,107.0,242.0
Adult,61.0,185.0
Adult,32.0,85.0
Adult,78.0,245.0
Adult,142.0,383.0
Adult,107.0,370.0
Adult,142.0,300.0
Adult,32.0,78.0
Adult,45.0,119.0
Adult,42.0,89.0
Adult,50.0,113.0
Adult,101.0,293.0
Adult,32.0,74.0
Adult,66.0,210.0
Adult,40.0,85.0
Adult,29.0,72.0
Adult,60.0,146.0
Adult,31.0,76.0
Adult,61.0,185.0
Adult,46.0,133.0
Adult,85.0,174.0
Adult,209.0,368.0
Adult,52.0,172.0
Adult,246.0,567.0
Adult,43.0,130.0
Adult,50.0,152.0
Adult,68.0,171.0
Adult,67.0,258.0
Adult,29.0,76.0
Adult,54.0,133.0
Adult,32.0,100.0
Adult,61.0,158.0
Adult,62.0,140.0
Adult,82.0,300.0
Adult,61.0,180.0
Adult,53.0,151.0
Adult,68.0,181.0
Adult,44.0,125.0
Adult,78.0,141.0
Adult,39.0,133.0
Adult,74.0,190.0
Adult,36.0,112.0
Adult,28.0,98.0
Adult,57.0,151.0
Adult,46.0,146.0
Adult,82.0,182.0
Adult,116.0,244.0
Child,54.0,149.0
Adult,53.0,142.0
Adult,53.0,160.0
Adult,29.0,82.0
Adult,62.0,194.0
Adult,125.0,295.0
Adult,69.0,141.0
Adult,31.0,88.0
Adult,50.0,139.0
Adult,78.0,232.0
Adult,56.0,180.0
Adult,100.0,324.0
Adult,70.0,219.0
Adult,28.0,94.0
Adult,62.0,226.0
Adult,53.0,151.0
Adult,30.0,100.0
Adult,46.0,124.0
Adult,58.0,182.0
Child,52.0,178.0
Adult,54.0,144.0
Adult,103.0,246.0
Adult,56.0,147.0
Adult,40.0,114.0
Adult,156.0,342.0
Adult,49.0,149.0
Adult,96.0,254.0
Adult,29.0,115.0
Adult,36.0,133.0
Adult,40.0,112.0
Adult,47.0,104.0
Adult,36.0,102.0
Adult,30.0,85.0
Adult,71.0,122.0
Adult,43.0,104.0
Adult,79.0,286.0
Adult,35.0,95.0
Adult,47.0,147.0
Adult,90.0,200.0
Adult,39.0,109.0
Adult,36.0,89.0
Adult,92.0,270.0
Adult,92.0,242.0
Adult,51.0,116.0
Adult,40.0,150.0
Adult,28.0,67.0
Adult,49.0,101.0
Adult,25.0,78.0
Adult,73.0,176.0
Adult,38.0,85.0
Adult,58.0,168.0
Adult,61.0,211.0
Adult,203.0,494.0
Adult,80.0,205.0
Adult,58.0,223.0
Adult,43.0,131.0
Adult,151.0,469.0
Adult,32.0,81.0
Adult,61.0,153.0
Adult,68.0,171.0
Adult,101.0,303.0
Adult,28.0,84.0
Adult,36.0,117.0
Adult,60.0,124.0
Adult,80.0,145.0
Adult,132.0,232.0
Adult,39.0,115.0
Adult,47.0,83.0
Adult,46.0,146.0
Adult,43.0,129.0
Adult,30.0,115.0
Adult,67.0,251.0
Child,29.0,88.0
Adult,180.0,588.0
Adult,49.0,158.0
Adult,77.0,226.0
Adult,242.0,469.0
Adult,50.0,159.0
Adult,67.0,254.0
Adult,54.0,143.0
Adult,65.0,178.0
Adult,51.0,174.0
Adult,32.0,98.0
Adult,32.0,96.0
Adult,34.0,101.0
Adult,38.0,98.0
Adult,21.0,75.0
Adult,231.0,428.0
Adult,94.0,180.0
Adult,53.0,134.0
Adult,76.0,247.0
Adult,43.0,103.0
Adult,25.0,66.0
Adult,28.0,95.0
Adult,46.0,146.0
Adult,76.0,178.0
Adult,43.0,157.0
Adult,118.0,224.0
Adult,28.0,93.0
Adult,36.0,82.0
Adult,35.0,98.0
Adult,236.0,493.0
Adult,33.0,91.0
Adult,106.0,258.0
Adult,46.0,146.0
Adult,39.0,106.0
Adult,51.0,108.0
Adult,43.0,133.0
Adult,43.0,114.0
Adult,61.0,190.0
Adult,34.0,116.0
Adult,60.0,188.0
Adult,196.0,519.0
Adult,157.0,434.0
Adult,28.0,104.0
Adult,57.0,165.0
Adult,32.0,104.0
Adult,44.0,144.0
Adult,62.0,176.0
Adult,43.0,83.0
Adult,61.0,153.0
Adult,75.0,153.0
Adult,21.0,84.0
Adult,46.0,133.0
Adult,43.0,105.0
Adult,33.0,100.0
Adult,34.0,101.0
Adult,89.0,221.0
Adult,91.0,243.0
Adult,44.0,137.0
Adult,63.0,114.0
Adult,122.0,339.0
Adult,139.0,422.0
Adult,283.0,471.0
Adult,220.0,450.0
Adult,146.0,350.0
Adult,81.0,281.0
Adult,68.0,245.0
Adult,48.0,170.0
Adult,58.0,112.0
Adult,42.0,98.0
Adult,39.0,108.0
Adult,81.0,218.0
Adult,24.0,93.0
Adult,124.0,283.0
Adult,30.0,98.0
Adult,59.0,171.0
Adult,42.0,166.0
Adult,49.0,125.0
Adult,58.0,181.0
Adult,70.0,181.0
Adult,67.0,158.0
Adult,58.0,173.0
Adult,59.0,217.0
Adult,31.0,97.0
Adult,39.0,134.0
Adult,26.0,81.0
Adult,37.0,104.0
Adult,61.0,192.0
Adult,46.0,114.0
Adult,110.0,315.0
Adult,69.0,95.0
Adult,64.0,164.0
Adult,71.0,239.0
Adult,99.0,317.0
Adult,73.0,217.0
Adult,50.0,114.0
Adult,75.0,149.0
Adult,54.0,133.0
Adult,71.0,181.0
Adult,75.0,236.0
Adult,116.0,324.0
Adult,79.0,277.0
Adult,29.0,93.0
Adult,63.0,231.0
Adult,29.0,76.0
Adult,49.0,117.0
Adult,31.0,98.0
Adult,42.0,145.0
Adult,23.0,75.0
Adult,39.0,111.0
Adult,75.0,255.0
Adult,149.0,391.0
Adult,36.0,86.0
Adult,59.0,144.0
Adult,54.0,159.0
Adult,53.0,114.0
Adult,52.0,129.0
Adult,48.0,150.0
Adult,80.0,163.0
Adult,57.0,161.0
Adult,37.0,108.0
Adult,286.0,533.0
Adult,170.0,562.0
Adult,85.0,241.0
Adult,103.0,313.0
Adult,39.0,117.0
Adult,121.0,345.0
Adult,46.0,95.0
Adult,26.0,93.0
Adult,150.0,526.0
Adult,122.0,249.0
Adult,119.0,376.0
Adult,42.0,114.0
Adult,28.0,135.0
Adult,24.0,80.0
Adult,146.0,383.0
Adult,139.0,386.0
Adult,71.0,180.0
Adult,109.0,380.0
Adult,26.0,81.0
Adult,56.0,199.0
Adult,84.0,151.0
Adult,70.0,212.0
Adult,58.0,166.0
Adult,40.0,112.0
Child,40.0,85.0
Adult,69.0,265.0
Adult,60.0,182.0
Adult,47.0,92.0
Adult,41.0,141.0
Adult,50.0,151.0
Adult,69.0,252.0
Adult,97.0,178.0
Adult,54.0,138.0
Adult,36.0,111.0
Adult,36.0,99.0
Adult,53.0,97.0
Adult,46.0,109.0
Adult,42.0,107.0
Adult,78.0,198.0
Adult,40.0,143.0
Adult,46.0,147.0
Adult,22.0,75.0
Adult,43.0,102.0
Adult,28.0,100.0
Adult,44.0,130.0
Adult,68.0,245.0
Adult,96.0,162.0
Adult,53.0,154.0
Adult,103.0,297.0
Adult,36.0,121.0
Adult,71.0,217.0
Adult,42.0,94.0
Adult,46.0,124.0
Adult,54.0,197.0
Adult,57.0,144.0
Adult,109.0,345.0
Adult,47.0,104.0
Adult,28.0,81.0
Adult,27.0,66.0
Adult,72.0,214.0
Adult,30.0,116.0
Adult,75.0,221.0
Adult,94.0,267.0
Adult,66.0,188.0
Adult,32.0,78.0
Adult,37.0,148.0
Adult,22.0,66.0
Adult,71.0,231.0
Adult,31.0,73.0
Adult,36.0,135.0
Adult,132.0,309.0
Adult,39.0,73.0
Adult,56.0,195.0
Adult,27.0,77.0
Adult,32.0,112.0
Adult,36.0,134.0
Adult,167.0,590.0
Adult,33.0,108.0
Adult,71.0,195.0
Adult,59.0,182.0
Adult,82.0,228.0
Adult,22.0,89.0
Adult,158.0,372.0
Adult,92.0,236.0
Adult,42.0,103.0
Adult,22.0,65.0
Adult,26.0,75.0
Adult,121.0,343.0
Adult,82.0,128.0
Adult,26.0,84.0
Adult,24.0,87.0
Adult,39.0,97.0
Adult,39.0,165.0
Adult,133.0,263.0
Adult,42.0,140.0
Adult,163.0,415.0
Adult,56.0,106.0
Adult,82.0,260.0
Adult,26.0,107.0
Adult,22.0,92.0
Adult,60.0,156.0
Adult,134.0,392.0
Adult,49.0,116.0
Adult,39.0,110.0
Adult,88.0,241.0
Adult,79.0,244.0
Adult,60.0,153.0
Adult,36.0,113.0
Child,35.0,87.0
Adult,60.0,162.0
Adult,63.0,242.0
Adult,63.0,155.0
Adult,130.0,373.0
Adult,33.0,123.0
Child,29.0,95.0
Adult,53.0,113.0
Adult,42.0,95.0
Adult,97.0,154.0
Adult,106.0,292.0
Adult,85.0,250.0
Adult,35.0,107.0
Adult,30.0,92.0
Adult,89.0,335.0
Adult,55.0,170.0
Adult,33.0,77.0
Adult,28.0,72.0
Adult,32.0,135.0
Adult,50.0,150.0
Adult,53.0,177.0
Adult,50.0,183.0
Adult,42.0,101.0
Adult,287.0,479.0
Adult,54.0,145.0
Adult,93.0,335.0
Adult,36.0,101.0
Adult,75.0,178.0
Adult,40.0,167.0
Adult,27.0,98.0
Adult,58.0,151.0
Adult,179.0,396.0
Adult,39.0,128.0
Adult,78.0,263.0
Adult,45.0,80.0
Adult,31.0,110.0
Adult,48.0,138.0
Adult,39.0,79.0
Adult,56.0,220.0
Adult,21.0,67.0
Adult,50.0,190.0
Adult,39.0,107.0
Adult,110.0,260.0
Adult,25.0,73.0
Adult,108.0,206.0
Adult,191.0,473.0
Adult,39.0,153.0
Child,57.0,146.0
Adult,43.0,201.0
Adult,133.0,331.0
Adult,191.0,443.0
Adult,110.0,251.0
Adult,42.0,87.0
Adult,29.0,89.0
Adult,106.0,345.0
Adult,39.0,122.0
Adult,44.0,107.0
Adult,38.0,119.0
Adult,92.0,367.0
Adult,33.0,97.0
Adult,50.0,99.0
Adult,60.0,132.0
Child,53.0,150.0
Adult,118.0,267.0
Adult,139.0,314.0
Adult,26.0,68.0
Adult,38.0,98.0
Adult,20.0,87.0
Adult,34.0,126.0
Adult,89.0,223.0
Adult,37.0,111.0
Adult,28.0,101.0
Adult,46.0,122.0
Adult,160.0,317.0
Child,39.0,80.0
Adult,99.0,307.0
Adult,62.0,204.0
Adult,28.0,75.0
Adult,106.0,256.0
Adult,57.0,171.0
Adult,25.0,88.0
Adult,46.0,126.0
Adult,40.0,127.0
Adult,79.0,190.0
Adult,85.0,242.0
Adult,47.0,160.0
Adult,39.0,112.0
Adult,38.0,110.0
Adult,53.0,170.0
Adult,21.0,73.0
Adult,42.0,180.0
Adult,251.0,560.0
Adult,90.0,246.0
Adult,172.0,465.0
Adult,71.0,191.0
Adult,92.0,153.0
Adult,32.0,125.0
Adult,55.0,176.0
Adult,23.0,75.0
Adult,42.0,138.0
Adult,35.0,121.0
Adult,58.0,151.0
Adult,60.0,163.0
Adult,42.0,129.0
Adult,139.0,397.0
Adult,53.0,96.0
Adult,71.0,185.0
Adult,107.0,376.0
Adult,29.0,73.0
Adult,30.0,83.0
Adult,42.0,107.0
Adult,39.0,102.0
Adult,32.0,74.0
Adult,100.0,207.0
Adult,56.0,169.0
Adult,61.0,166.0
Adult,47.0,178.0
Adult,32.0,117.0
Adult,54.0,180.0
Adult,88.0,178.0
Adult,45.0,116.0
Adult,82.0,121.0
Adult,106.0,368.0
Adult,92.0,240.0
Adult,113.0,262.0
Adult,31.0,120.0
Adult,252.0,467.0
Adult,71.0,222.0
Adult,33.0,94.0
Adult,49.0,94.0
Adult,61.0,146.0
Adult,67.0,263.0
Adult,60.0,163.0
Adult,58.0,148.0
Adult,131.0,364.0
Adult,160.0,304.0
Adult,46.0,185.0
Adult,36.0,122.0
Adult,125.0,236.0
Adult,27.0,87.0
Adult,47.0,135.0
Adult,101.0,377.0
Child,28.0,122.0
Adult,56.0,153.0
Adult,123.0,334.0
Adult,106.0,401.0
Adult,98.0,430.0
Adult,41.0,115.0
Adult,75.0,185.0
Adult,39.0,130.0
Child,39.0,103.0
Adult,99.0,227.0
Adult,51.0,152.0
Adult,78.0,264.0
Adult,32.0,66.0
Adult,71.0,155.0
Adult,68.0,185.0
Adult,58.0,190.0
Adult,24.0,80.0
Adult,67.0,152.0
Adult,42.0,131.0
Adult,78.0,196.0
Adult,35.0,125.0
Adult,128.0,254.0
Adult,45.0,107.0
Adult,44.0,204.0
Adult,39.0,141.0
Adult,59.0,125.0
Adult,81.0,354.0
Adult,47.0,146.0
Adult,120.0,284.0
Adult,22.0,68.0
Adult,22.0,82.0
Adult,99.0,323.0
Adult,40.0,117.0
Adult,52.0,113.0
Adult,21.0,84.0
Adult,48.0,139.0
Adult,121.0,341.0
Adult,51.0,208.0
Adult,45.0,132.0
Adult,25.0,82.0
Adult,131.0,233.0
Adult,106.0,292.0
Adult,64.0,188.0
