Category,Height,Width
Adult,91.0,228.0
Adult,40.0,100.0
Child,34.0,92.0
Adult,33.0,76.0
Adult,34.0,88.0
Adult,30.0,105.0
Adult,53.0,157.0
Adult,56.0,106.0
Adult,106.0,379.0
Adult,45.0,126.0
Adult,70.0,197.0
Adult,81.0,141.0
Adult,27.0,68.0
Adult,33.0,86.0
Adult,52.0,125.0
Adult,48.0,169.0
Adult,35.0,123.0
Adult,140.0,366.0
Adult,73.0,148.0
Adult,53.0,165.0
Adult,80.0,240.0
Adult,45.0,121.0
Adult,39.0,109.0
Adult,85.0,249.0
Adult,43.0,109.0
Adult,109.0,377.0
Adult,27.0,84.0
Adult,36.0,75.0
Adult,73.0,180.0
Adult,52.0,154.0
Adult,33.0,126.0
Adult,80.0,212.0
Adult,46.0,130.0
Adult,41.0,98.0
Adult,40.0,122.0
Adult,49.0,139.0
Adult,76.0,227.0
Adult,75.0,166.0
Adult,32.0,76.0
Adult,48.0,91.0
Adult,31.0,99.0
Adult,28.0,78.0
Adult,110.0,265.0
Adult,114.0,229.0
Adult,42.0,79.0
Adult,38.0,91.0
Adult,28.0,94.0
Adult,102.0,236.0
Adult,115.0,218.0
Adult,58.0,160.0
Adult,44.0,167.0
Adult,80.0,210.0
Adult,81.0,220.0
Adult,25.0,65.0
Adult,73.0,251.0
Adult,24.0,67.0
Adult,140.0,310.0
Adult,20.0,66.0
Adult,29.0,121.0
Adult,55.0,150.0
Adult,71.0,160.0
Adult,33.0,101.0
Adult,32.0,105.0
Adult,117.0,300.0
Adult,33.0,114.0
Adult,39.0,107.0
Adult,73.0,173.0
Adult,34.0,80.0
Adult,53.0,189.0
Adult,59.0,101.0
Adult,28.0,79.0
Adult,67.0,221.0
Adult,52.0,151.0
Adult,28.0,116.0
Adult,41.0,150.0
Adult,28.0,108.0
Adult,34.0,90.0
Adult,160.0,460.0
Adult,84.0,155.0
Adult,59.0,177.0
Adult,48.0,93.0
Adult,31.0,116.0
Adult,49.0,147.0
Adult,44.0,130.0
Adult,124.0,275.0
Adult,76.0,280.0
Adult,31.0,74.0
Adult,48.0,124.0
Adult,36.0,111.0
Adult,40.0,130.0
Adult,51.0,148.0
Adult,28.0,85.0
Adult,36.0,114.0
Adult,72.0,212.0
Adult,63.0,106.0
Adult,53.0,135.0
Adult,166.0,445.0
Adult,61.0,156.0
Adult,117.0,261.0
Adult,19.0,77.0
Adult,33.0,82.0
Adult,84.0,247.0
Adult,94.0,288.0
Adult,78.0,159.0
Adult,36.0,90.0
Adult,59.0,203.0
Adult,36.0,107.0
Adult,32.0,67.0
Adult,52.0,139.0
Adult,45.0,112.0
Adult,47.0,103.0
Adult,38.0,103.0
Adult,20.0,83.0
Adult,82.0,213.0
Adult,47.0,133.0
Adult,154.0,487.0
Adult,36.0,112.0
Adult,28.0,85.0
Adult,40.0,117.0
Adult,45.0,100.0
Adult,37.0,102.0
Adult,56.0,118.0
Adult,64.0,182.0
Adult,142.0,290.0
Adult,100.0,216.0
Adult,32.0,88.0
Adult,84.0,195.0
Adult,68.0,172.0
Adult,66.0,159.0
Adult,158.0,381.0
Adult,40.0,144.0
Adult,119.0,373.0
Adult,31.0,83.0
Adult,73.0,171.0
Adult,53.0,126.0
Adult,47.0,126.0
Adult,53.0,94.0
Adult,42.0,89.0
Adult,32.0,93.0
Adult,94.0,252.0
Adult,87.0,269.0
Adult,27.0,89.0
Adult,40.0,128.0
Adult,28.0,77.0
Adult,30.0,94.0
Adult,54.0,105.0
Adult,51.0,94.0
Adult,48.0,117.0
Adult,37.0,109.0
Adult,33.0,99.0
Adult,64.0,166.0
Adult,36.0,115.0
Adult,45.0,89.0
Adult,58.0,147.0
Adult,28.0,70.0
Adult,39.0,123.0
Adult,40.0,96.0
Adult,23.0,103.0
Adult,27.0,92.0
Adult,182.0,499.0
Adult,29.0,87.0
Adult,26.0,82.0
Adult,34.0,118.0
Adult,59.0,99.0
Adult,96.0,234.0
Adult,59.0,135.0
Adult,56.0,155.0
Adult,173.0,306.0
Adult,64.0,121.0
Adult,63.0,113.0
Adult,122.0,281.0
Child,39.0,80.0
Adult,54.0,168.0
Adult,46.0,121.0
Adult,72.0,116.0
Adult,28.0,98.0
Adult,171.0,437.0
Adult,52.0,130.0
Adult,32.0,91.0
Adult,44.0,113.0
Adult,117.0,225.0
Adult,72.0,215.0
Adult,50.0,151.0
Adult,26.0,73.0
Adult,28.0,82.0
Adult,60.0,187.0
Adult,30.0,100.0
Adult,88.0,172.0
Adult,36.0,95.0
Adult,62.0,172.0
Adult,31.0,104.0
Adult,116.0,288.0
Adult,56.0,141.0
Adult,30.0,88.0
Adult,36.0,96.0
Adult,60.0,174.0
Adult,45.0,109.0
Adult,97.0,313.0
Adult,113.0,297.0
Adult,25.0,94.0
Adult,68.0,203.0
Adult,39.0,104.0
Adult,42.0,120.0
Adult,29.0,98.0
Adult,124.0,357.0
Adult,25.0,84.0
Adult,33.0,102.0
Adult,39.0,126.0
Adult,34.0,85.0
Adult,30.0,118.0
Adult,67.0,240.0
Adult,25.0,90.0
Adult,38.0,108.0
Adult,127.0,276.0
Adult,26.0,94.0
Adult,42.0,149.0
Adult,21.0,72.0
Adult,35.0,78.0
Adult,48.0,135.0
Adult,66.0,131.0
Adult,31.0,100.0
Adult,36.0,119.0
Adult,37.0,106.0
Adult,214.0,466.0
Adult,25.0,80.0
Adult,46.0,153.0
Adult,38.0,93.0
Adult,81.0,273.0
Adult,142.0,317.0
Adult,53.0,177.0
Adult,114.0,286.0
Adult,27.0,84.0
Adult,64.0,155.0
Adult,53.0,142.0
Adult,111.0,281.0
Adult,44.0,129.0
Adult,41.0,127.0
Adult,164.0,397.0
Adult,99.0,331.0
Adult,34.0,89.0
Adult,136.0,285.0
Adult,64.0,162.0
Adult,36.0,130.0
Adult,84.0,255.0
Adult,54.0,142.0
Adult,41.0,100.0
Adult,72.0,291.0
Adult,101.0,310.0
Adult,126.0,367.0
Adult,49.0,146.0
Adult,40.0,91.0
Adult,39.0,99.0
Adult,24.0,70.0
Adult,35.0,117.0
Adult,50.0,165.0
Adult,28.0,87.0
Adult,35.0,116.0
Adult,19.0,68.0
Adult,103.0,328.0
Adult,28.0,87.0
Adult,28.0,87.0
Adult,30.0,115.0
Adult,45.0,122.0
Adult,76.0,179.0
Adult,43.0,123.0
Adult,45.0,153.0
Adult,30.0,81.0
Adult,100.0,316.0
Adult,148.0,390.0
Adult,59.0,174.0
Adult,37.0,95.0
Adult,159.0,351.0
Adult,21.0,69.0
Adult,39.0,90.0
Adult,30.0,92.0
Adult,52.0,164.0
Adult,53.0,173.0
Adult,58.0,147.0
Adult,49.0,118.0
Adult,44.0,106.0
Adult,45.0,132.0
Adult,22.0,85.0
Adult,39.0,122.0
Adult,259.0,496.0
Adult,28.0,68.0
Adult,37.0,110.0
Adult,37.0,103.0
Adult,161.0,387.0
Adult,24.0,76.0
Adult,29.0,118.0
Adult,185.0,338.0
Adult,34.0,105.0
Adult,51.0,135.0
Adult,97.0,228.0
Adult,42.0,130.0
Adult,48.0,128.0
Adult,29.0,71.0
Adult,120.0,316.0
Adult,57.0,184.0
Adult,71.0,177.0
Adult,110.0,192.0
Adult,28.0,98.0
Adult,33.0,97.0
Adult,63.0,175.0
Adult,38.0,105.0
Adult,152.0,272.0
Adult,25.0,82.0
Adult,53.0,167.0
Adult,37.0,94.0
Adult,33.0,92.0
Adult,62.0,159.0
Adult,98.0,255.0
Adult,27.0,90.0
Adult,50.0,100.0
Adult,51.0,113.0
Adult,33.0,91.0
Adult,21.0,80.0
Adult,29.0,78.0
Adult,31.0,114.0
Adult,57.0,197.0
Adult,34.0,98.0
Adult,28.0,83.0
Adult,43.0,92.0
Adult,41.0,140.0
Adult,28.0,67.0
Adult,33.0,94.0
Adult,59.0,170.0
Adult,53.0,212.0
Adult,39.0,114.0
Adult,37.0,102.0
Adult,75.0,189.0
Adult,28.0,85.0
Adult,76.0,281.0
Adult,105.0,287.0
Adult,90.0,233.0
Adult,111.0,377.0
Adult,31.0,69.0
Adult,31.0,85.0
Adult,42.0,114.0
Adult,39.0,142.0
Adult,28.0,74.0
Adult,116.0,247.0
Adult,100.0,197.0
Adult,67.0,181.0
Adult,224.0,471.0
Adult,56.0,167.0
Adult,34.0,110.0
Adult,96.0,231.0
Adult,43.0,144.0
Adult,87.0,317.0
Adult,40.0,124.0
Adult,36.0,106.0
Adult,104.0,290.0
Adult,27.0,86.0
Adult,25.0,80.0
Adult,36.0,77.0
Adult,32.0,77.0
Adult,28.0,88.0
Adult,40.0,99.0
Adult,91.0,215.0
Adult,56.0,177.0
Adult,82.0,160.0
Adult,118.0,383.0
Adult,118.0,329.0
Adult,41.0,110.0
Adult,27.0,89.0
