height,width
86.0,52.0
85.0,27.0
83.0,27.0
478.0,170.0
685.0,251.0
199.0,85.0
184.0,63.0
98.0,35.0
147.0,47.0
121.0,40.0
177.0,56.0
184.0,77.0
176.0,46.0
334.0,82.0
366.0,163.0
153.0,81.0
390.0,185.0
344.0,161.0
138.0,91.0
175.0,94.0
118.0,54.0
106.0,32.0
147.0,60.0
173.0,59.0
177.0,87.0
185.0,80.0
188.0,105.0
198.0,50.0
75.0,29.0
481.0,166.0
167.0,63.0
448.0,166.0
140.0,46.0
103.0,42.0
87.0,33.0
269.0,93.0
123.0,39.0
140.0,42.0
106.0,43.0
239.0,68.0
97.0,31.0
279.0,172.0
78.0,33.0
90.0,43.0
77.0,37.0
79.0,41.0
288.0,87.0
250.0,66.0
219.0,65.0
255.0,70.0
125.0,48.0
125.0,36.0
85.0,50.0
285.0,102.0
81.0,22.0
184.0,61.0
105.0,48.0
267.0,177.0
71.0,34.0
63.0,29.0
125.0,42.0
379.0,106.0
432.0,226.0
493.0,236.0
374.0,191.0
500.0,132.0
434.0,149.0
130.0,41.0
162.0,62.0
133.0,53.0
130.0,49.0
145.0,59.0
163.0,80.0
194.0,67.0
78.0,35.0
85.0,46.0
228.0,90.0
284.0,100.0
331.0,139.0
307.0,86.0
523.0,335.0
370.0,107.0
370.0,138.0
345.0,113.0
288.0,67.0
305.0,80.0
133.0,46.0
121.0,36.0
122.0,36.0
116.0,30.0
125.0,59.0
119.0,29.0
135.0,45.0
119.0,40.0
134.0,45.0
140.0,45.0
159.0,53.0
107.0,45.0
116.0,31.0
296.0,102.0
89.0,31.0
86.0,24.0
175.0,74.0
111.0,27.0
86.0,31.0
89.0,32.0
132.0,49.0
167.0,66.0
484.0,181.0
121.0,35.0
127.0,38.0
148.0,35.0
133.0,46.0
137.0,56.0
211.0,91.0
403.0,138.0
397.0,119.0
132.0,38.0
119.0,30.0
180.0,70.0
246.0,88.0
170.0,56.0
214.0,84.0
216.0,90.0
246.0,96.0
242.0,85.0
142.0,45.0
99.0,35.0
200.0,68.0
285.0,134.0
331.0,60.0
119.0,42.0
75.0,30.0
163.0,100.0
94.0,32.0
628.0,251.0
159.0,71.0
67.0,24.0
377.0,149.0
133.0,54.0
91.0,35.0
124.0,48.0
204.0,69.0
185.0,58.0
219.0,65.0
220.0,60.0
213.0,50.0
86.0,37.0
174.0,61.0
181.0,67.0
135.0,46.0
69.0,24.0
195.0,59.0
124.0,40.0
84.0,28.0
105.0,36.0
65.0,21.0
105.0,30.0
97.0,29.0
98.0,34.0
80.0,28.0
69.0,40.0
193.0,84.0
176.0,57.0
273.0,106.0
111.0,39.0
136.0,71.0
113.0,73.0
138.0,78.0
97.0,30.0
95.0,34.0
69.0,25.0
209.0,93.0
200.0,90.0
173.0,51.0
249.0,100.0
198.0,56.0
229.0,112.0
95.0,43.0
86.0,48.0
95.0,28.0
330.0,152.0
202.0,69.0
256.0,113.0
93.0,44.0
67.0,29.0
93.0,33.0
80.0,32.0
416.0,119.0
93.0,28.0
96.0,26.0
80.0,32.0
192.0,68.0
140.0,56.0
152.0,87.0
102.0,33.0
115.0,39.0
107.0,31.0
125.0,52.0
99.0,27.0
166.0,65.0
471.0,134.0
414.0,135.0
233.0,58.0
240.0,82.0
220.0,58.0
217.0,73.0
278.0,89.0
367.0,125.0
595.0,149.0
224.0,58.0
281.0,81.0
286.0,96.0
529.0,259.0
500.0,115.0
146.0,40.0
282.0,126.0
230.0,71.0
220.0,66.0
187.0,60.0
191.0,51.0
114.0,39.0
125.0,41.0
146.0,38.0
101.0,46.0
156.0,44.0
133.0,64.0
135.0,42.0
66.0,41.0
66.0,28.0
197.0,69.0
98.0,48.0
145.0,45.0
554.0,192.0
522.0,167.0
249.0,112.0
158.0,74.0
199.0,80.0
700.0,290.0
160.0,74.0
118.0,38.0
100.0,44.0
118.0,45.0
155.0,69.0
71.0,36.0
76.0,33.0
183.0,78.0
199.0,79.0
164.0,68.0
93.0,35.0
134.0,52.0
110.0,37.0
321.0,119.0
348.0,203.0
363.0,210.0
338.0,150.0
229.0,73.0
229.0,96.0
184.0,45.0
80.0,51.0
188.0,64.0
87.0,39.0
123.0,60.0
148.0,83.0
150.0,55.0
158.0,40.0
201.0,58.0
271.0,80.0
258.0,91.0
178.0,78.0
184.0,62.0
288.0,171.0
299.0,118.0
180.0,109.0
212.0,70.0
181.0,70.0
678.0,306.0
625.0,210.0
208.0,83.0
152.0,52.0
164.0,61.0
109.0,30.0
85.0,32.0
95.0,21.0
104.0,49.0
171.0,50.0
139.0,46.0
81.0,21.0
339.0,153.0
275.0,125.0
109.0,92.0
119.0,45.0
214.0,74.0
252.0,113.0
205.0,74.0
162.0,45.0
188.0,63.0
70.0,29.0
65.0,29.0
97.0,32.0
182.0,71.0
187.0,68.0
90.0,33.0
442.0,274.0
69.0,37.0
180.0,60.0
108.0,56.0
123.0,47.0
94.0,28.0
108.0,35.0
85.0,28.0
89.0,40.0
123.0,36.0
138.0,70.0
187.0,57.0
206.0,60.0
207.0,64.0
196.0,64.0
182.0,57.0
192.0,57.0
74.0,32.0
75.0,27.0
66.0,36.0
395.0,160.0
242.0,80.0
98.0,37.0
208.0,74.0
112.0,34.0
485.0,129.0
585.0,100.0
449.0,124.0
430.0,113.0
396.0,179.0
428.0,118.0
520.0,185.0
354.0,100.0
553.0,206.0
249.0,132.0
108.0,57.0
114.0,50.0
82.0,28.0
111.0,30.0
256.0,137.0
290.0,179.0
90.0,27.0
84.0,32.0
95.0,37.0
325.0,113.0
157.0,61.0
133.0,25.0
116.0,41.0
103.0,44.0
114.0,80.0
78.0,24.0
89.0,27.0
406.0,233.0
67.0,32.0
316.0,120.0
135.0,42.0
106.0,40.0
153.0,61.0
157.0,53.0
186.0,59.0
223.0,75.0
103.0,29.0
144.0,43.0
263.0,121.0
138.0,60.0
216.0,85.0
201.0,53.0
84.0,28.0
84.0,28.0
302.0,172.0
313.0,135.0
247.0,87.0
261.0,116.0
104.0,28.0
144.0,43.0
313.0,103.0
345.0,204.0
297.0,114.0
316.0,100.0
271.0,120.0
222.0,70.0
295.0,118.0
226.0,81.0
242.0,90.0
130.0,36.0
401.0,106.0
255.0,75.0
301.0,64.0
314.0,103.0
293.0,89.0
143.0,51.0
90.0,58.0
94.0,67.0
157.0,71.0
322.0,126.0
246.0,88.0
104.0,58.0
375.0,158.0
129.0,39.0
257.0,77.0
168.0,56.0
175.0,82.0
118.0,53.0
124.0,43.0
189.0,69.0
213.0,67.0
164.0,64.0
218.0,135.0
221.0,102.0
298.0,98.0
382.0,230.0
272.0,92.0
558.0,268.0
141.0,96.0
195.0,84.0
110.0,34.0
94.0,31.0
105.0,35.0
111.0,46.0
98.0,43.0
91.0,23.0
172.0,56.0
100.0,35.0
126.0,49.0
179.0,57.0
155.0,63.0
141.0,75.0
381.0,139.0
300.0,128.0
334.0,103.0
151.0,50.0
128.0,44.0
185.0,70.0
66.0,24.0
285.0,121.0
311.0,106.0
228.0,89.0
175.0,59.0
92.0,24.0
91.0,27.0
114.0,42.0
144.0,40.0
83.0,37.0
221.0,60.0
155.0,46.0
84.0,34.0
222.0,85.0
226.0,90.0
105.0,40.0
203.0,49.0
67.0,20.0
73.0,26.0
81.0,29.0
60.0,28.0
72.0,40.0
74.0,33.0
122.0,53.0
103.0,31.0
296.0,95.0
265.0,66.0
275.0,92.0
259.0,66.0
296.0,76.0
380.0,131.0
143.0,46.0
119.0,33.0
94.0,42.0
90.0,31.0
87.0,34.0
130.0,66.0
132.0,40.0
85.0,27.0
50.0,25.0
87.0,25.0
169.0,73.0
105.0,39.0
98.0,34.0
68.0,19.0
60.0,25.0
62.0,14.0
97.0,46.0
91.0,36.0
284.0,102.0
306.0,121.0
263.0,113.0
117.0,46.0
154.0,50.0
87.0,29.0
83.0,42.0
81.0,30.0
77.0,31.0
82.0,28.0
78.0,26.0
202.0,109.0
204.0,132.0
87.0,39.0
120.0,28.0
166.0,37.0
146.0,47.0
144.0,42.0
293.0,116.0
252.0,151.0
263.0,90.0
234.0,60.0
223.0,57.0
116.0,42.0
262.0,91.0
228.0,115.0
194.0,60.0
141.0,89.0
167.0,64.0
110.0,55.0
172.0,53.0
130.0,47.0
158.0,38.0
198.0,51.0
387.0,78.0
307.0,107.0
166.0,49.0
224.0,106.0
225.0,89.0
257.0,88.0
180.0,51.0
158.0,55.0
174.0,67.0
115.0,48.0
526.0,155.0
234.0,98.0
229.0,81.0
145.0,50.0
114.0,39.0
165.0,50.0
199.0,63.0
145.0,44.0
137.0,50.0
142.0,39.0
135.0,45.0
95.0,27.0
397.0,192.0
330.0,152.0
289.0,148.0
273.0,75.0
276.0,97.0
189.0,60.0
110.0,51.0
460.0,181.0
390.0,98.0
421.0,134.0
374.0,142.0
268.0,69.0
268.0,63.0
242.0,94.0
310.0,69.0
205.0,60.0
120.0,50.0
293.0,119.0
207.0,60.0
181.0,50.0
207.0,65.0
238.0,101.0
165.0,36.0
163.0,41.0
219.0,87.0
223.0,73.0
582.0,163.0
509.0,283.0
94.0,26.0
109.0,33.0
290.0,80.0
273.0,87.0
322.0,100.0
165.0,50.0
281.0,83.0
268.0,108.0
144.0,49.0
188.0,117.0
135.0,59.0
133.0,50.0
122.0,29.0
95.0,25.0
99.0,47.0
146.0,53.0
151.0,60.0
94.0,42.0
171.0,102.0
96.0,38.0
93.0,31.0
142.0,56.0
140.0,50.0
184.0,75.0
173.0,52.0
161.0,65.0
100.0,38.0
181.0,62.0
111.0,32.0
75.0,24.0
117.0,34.0
315.0,109.0
102.0,32.0
101.0,38.0
109.0,37.0
106.0,28.0
99.0,34.0
387.0,224.0
232.0,55.0
258.0,62.0
88.0,30.0
68.0,68.0
190.0,43.0
111.0,29.0
120.0,43.0
102.0,36.0
101.0,42.0
94.0,31.0
114.0,41.0
104.0,24.0
107.0,42.0
187.0,69.0
78.0,30.0
77.0,35.0
97.0,21.0
86.0,33.0
477.0,123.0
66.0,24.0
400.0,112.0
208.0,90.0
73.0,17.0
271.0,145.0
269.0,112.0
359.0,111.0
202.0,112.0
160.0,56.0
157.0,40.0
140.0,46.0
135.0,40.0
108.0,43.0
116.0,38.0
156.0,45.0
128.0,64.0
66.0,21.0
60.0,15.0
151.0,69.0
519.0,196.0
569.0,234.0
281.0,99.0
256.0,93.0
250.0,85.0
172.0,45.0
182.0,68.0
223.0,60.0
113.0,35.0
225.0,62.0
253.0,112.0
525.0,124.0
89.0,33.0
331.0,164.0
261.0,145.0
78.0,38.0
357.0,188.0
230.0,90.0
228.0,97.0
331.0,178.0
75.0,30.0
218.0,76.0
169.0,66.0
331.0,123.0
303.0,83.0
282.0,164.0
307.0,156.0
255.0,176.0
109.0,48.0
233.0,81.0
269.0,92.0
211.0,71.0
162.0,27.0
158.0,64.0
160.0,46.0
195.0,68.0
204.0,78.0
168.0,75.0
186.0,72.0
178.0,72.0
195.0,40.0
128.0,39.0
86.0,56.0
157.0,50.0
188.0,60.0
325.0,117.0
124.0,41.0
110.0,47.0
89.0,57.0
231.0,95.0
94.0,35.0
70.0,20.0
189.0,62.0
107.0,27.0
157.0,48.0
203.0,57.0
189.0,70.0
238.0,105.0
234.0,94.0
422.0,162.0
604.0,345.0
272.0,85.0
227.0,139.0
480.0,198.0
361.0,124.0
459.0,226.0
230.0,90.0
214.0,72.0
115.0,42.0
142.0,75.0
137.0,48.0
114.0,48.0
111.0,48.0
81.0,25.0
85.0,26.0
62.0,25.0
104.0,34.0
84.0,19.0
62.0,15.0
66.0,22.0
50.0,26.0
180.0,70.0
206.0,59.0
84.0,44.0
87.0,40.0
146.0,59.0
103.0,39.0
102.0,42.0
139.0,49.0
149.0,73.0
159.0,41.0
95.0,27.0
84.0,29.0
94.0,38.0
136.0,56.0
84.0,25.0
258.0,105.0
123.0,49.0
134.0,34.0
126.0,32.0
105.0,53.0
106.0,48.0
102.0,49.0
99.0,28.0
97.0,33.0
124.0,37.0
285.0,99.0
285.0,106.0
93.0,37.0
189.0,75.0
82.0,24.0
270.0,100.0
143.0,42.0
131.0,41.0
137.0,34.0
167.0,68.0
156.0,48.0
152.0,50.0
142.0,39.0
66.0,28.0
116.0,34.0
88.0,23.0
87.0,21.0
101.0,33.0
85.0,22.0
95.0,33.0
501.0,241.0
489.0,171.0
366.0,117.0
399.0,92.0
308.0,80.0
95.0,36.0
162.0,81.0
164.0,78.0
126.0,78.0
169.0,52.0
164.0,80.0
112.0,54.0
69.0,32.0
222.0,76.0
204.0,44.0
78.0,43.0
86.0,31.0
98.0,78.0
89.0,39.0
60.0,21.0
165.0,61.0
86.0,38.0
140.0,62.0
167.0,68.0
183.0,77.0
94.0,53.0
102.0,33.0
126.0,40.0
131.0,31.0
136.0,32.0
202.0,80.0
116.0,42.0
161.0,71.0
161.0,68.0
328.0,178.0
73.0,27.0
89.0,47.0
180.0,72.0
142.0,55.0
199.0,55.0
191.0,56.0
354.0,143.0
162.0,33.0
121.0,29.0
111.0,28.0
113.0,51.0
114.0,26.0
109.0,49.0
66.0,29.0
57.0,26.0
126.0,43.0
119.0,48.0
128.0,44.0
113.0,25.0
352.0,117.0
139.0,49.0
118.0,49.0
111.0,29.0
123.0,47.0
225.0,89.0
213.0,76.0
162.0,87.0
113.0,44.0
103.0,37.0
67.0,54.0
121.0,44.0
143.0,54.0
68.0,26.0
68.0,25.0
66.0,19.0
322.0,139.0
287.0,92.0
427.0,192.0
217.0,381.0
143.0,60.0
137.0,73.0
119.0,38.0
62.0,28.0
61.0,23.0
106.0,42.0
94.0,39.0
259.0,56.0
352.0,106.0
333.0,93.0
375.0,219.0
413.0,159.0
423.0,167.0
441.0,141.0
246.0,68.0
210.0,61.0
207.0,64.0
169.0,57.0
160.0,45.0
128.0,48.0
140.0,49.0
97.0,44.0
244.0,80.0
102.0,36.0
115.0,34.0
82.0,27.0
110.0,39.0
109.0,39.0
106.0,48.0
176.0,58.0
109.0,40.0
100.0,38.0
147.0,66.0
128.0,46.0
128.0,35.0
135.0,39.0
71.0,26.0
196.0,125.0
279.0,72.0
281.0,102.0
315.0,82.0
607.0,220.0
116.0,48.0
107.0,46.0
125.0,42.0
127.0,41.0
76.0,27.0
127.0,34.0
134.0,40.0
146.0,46.0
122.0,28.0
78.0,27.0
122.0,52.0
218.0,102.0
424.0,216.0
89.0,49.0
83.0,46.0
262.0,68.0
319.0,107.0
286.0,79.0
179.0,60.0
151.0,70.0
237.0,42.0
152.0,73.0
74.0,25.0
82.0,39.0
68.0,35.0
69.0,23.0
109.0,63.0
112.0,33.0
106.0,54.0
104.0,31.0
74.0,24.0
72.0,20.0
69.0,25.0
246.0,89.0
268.0,84.0
260.0,94.0
174.0,53.0
144.0,38.0
127.0,50.0
55.0,32.0
68.0,26.0
380.0,180.0
194.0,56.0
299.0,64.0
93.0,28.0
94.0,79.0
86.0,34.0
318.0,152.0
292.0,79.0
98.0,43.0
66.0,43.0
65.0,39.0
90.0,38.0
90.0,35.0
92.0,42.0
94.0,32.0
262.0,62.0
157.0,93.0
153.0,60.0
522.0,144.0
109.0,35.0
73.0,36.0
334.0,181.0
163.0,58.0
85.0,43.0
227.0,79.0
77.0,26.0
183.0,55.0
200.0,82.0
204.0,70.0
209.0,86.0
62.0,25.0
69.0,24.0
189.0,74.0
371.0,207.0
354.0,123.0
229.0,62.0
84.0,17.0
71.0,20.0
253.0,78.0
111.0,61.0
194.0,72.0
200.0,102.0
99.0,64.0
153.0,63.0
328.0,160.0
266.0,96.0
151.0,75.0
146.0,38.0
153.0,44.0
153.0,46.0
82.0,27.0
83.0,28.0
80.0,28.0
89.0,20.0
91.0,30.0
82.0,26.0
172.0,97.0
141.0,35.0
147.0,55.0
114.0,29.0
172.0,69.0
69.0,23.0
75.0,18.0
162.0,55.0
170.0,49.0
217.0,93.0
233.0,73.0
222.0,71.0
74.0,41.0
69.0,26.0
68.0,19.0
78.0,25.0
124.0,46.0
93.0,39.0
304.0,92.0
129.0,45.0
102.0,32.0
129.0,48.0
231.0,113.0
172.0,71.0
183.0,68.0
70.0,28.0
72.0,34.0
155.0,71.0
281.0,153.0
173.0,56.0
203.0,93.0
146.0,59.0
174.0,70.0
66.0,20.0
69.0,42.0
108.0,32.0
114.0,35.0
253.0,116.0
370.0,147.0
312.0,126.0
234.0,98.0
215.0,86.0
219.0,75.0
54.0,25.0
217.0,69.0
167.0,65.0
214.0,72.0
434.0,221.0
81.0,23.0
86.0,34.0
109.0,41.0
88.0,24.0
207.0,92.0
144.0,52.0
138.0,48.0
176.0,55.0
155.0,60.0
166.0,81.0
236.0,113.0
154.0,46.0
466.0,234.0
115.0,64.0
72.0,30.0
105.0,43.0
79.0,42.0
66.0,36.0
607.0,281.0
512.0,230.0
108.0,54.0
569.0,214.0
562.0,179.0
141.0,56.0
95.0,40.0
96.0,34.0
156.0,48.0
99.0,38.0
80.0,26.0
71.0,25.0
441.0,122.0
255.0,94.0
185.0,57.0
136.0,61.0
109.0,25.0
110.0,43.0
70.0,28.0
423.0,262.0
183.0,62.0
149.0,45.0
135.0,47.0
138.0,52.0
176.0,58.0
126.0,40.0
76.0,39.0
101.0,64.0
316.0,133.0
236.0,86.0
237.0,77.0
130.0,54.0
115.0,46.0
178.0,97.0
185.0,74.0
90.0,28.0
84.0,28.0
103.0,54.0
94.0,31.0
226.0,65.0
224.0,72.0
219.0,72.0
190.0,61.0
210.0,55.0
185.0,61.0
227.0,56.0
213.0,68.0
244.0,79.0
83.0,34.0
84.0,35.0
160.0,76.0
81.0,37.0
74.0,36.0
114.0,63.0
121.0,36.0
112.0,39.0
135.0,46.0
137.0,37.0
193.0,58.0
253.0,57.0
247.0,69.0
231.0,57.0
256.0,73.0
217.0,94.0
164.0,44.0
242.0,97.0
92.0,28.0
89.0,32.0
121.0,57.0
100.0,40.0
85.0,20.0
74.0,21.0
149.0,69.0
163.0,68.0
176.0,55.0
181.0,80.0
111.0,30.0
106.0,38.0
65.0,22.0
84.0,38.0
66.0,23.0
185.0,75.0
178.0,76.0
116.0,38.0
225.0,72.0
296.0,88.0
320.0,109.0
239.0,84.0
285.0,98.0
98.0,30.0
215.0,90.0
229.0,83.0
225.0,69.0
237.0,45.0
307.0,175.0
411.0,140.0
290.0,80.0
297.0,75.0
114.0,34.0
80.0,34.0
118.0,29.0
66.0,20.0
73.0,21.0
136.0,28.0
102.0,33.0
78.0,27.0
204.0,96.0
214.0,79.0
295.0,117.0
265.0,123.0
128.0,74.0
611.0,334.0
541.0,291.0
286.0,164.0
274.0,143.0
283.0,124.0
367.0,188.0
257.0,160.0
174.0,118.0
130.0,46.0
257.0,86.0
88.0,29.0
98.0,36.0
112.0,27.0
71.0,23.0
279.0,108.0
181.0,76.0
85.0,29.0
199.0,81.0
135.0,48.0
292.0,85.0
266.0,92.0
217.0,94.0
144.0,52.0
138.0,49.0
122.0,49.0
117.0,43.0
86.0,25.0
126.0,42.0
114.0,26.0
67.0,28.0
73.0,27.0
99.0,32.0
85.0,24.0
103.0,30.0
92.0,34.0
313.0,162.0
80.0,28.0
86.0,37.0
108.0,40.0
157.0,67.0
134.0,47.0
167.0,61.0
139.0,54.0
132.0,32.0
122.0,29.0
140.0,104.0
170.0,64.0
147.0,36.0
183.0,63.0
80.0,29.0
130.0,75.0
184.0,58.0
162.0,42.0
194.0,85.0
285.0,53.0
159.0,56.0
154.0,92.0
153.0,69.0
95.0,60.0
158.0,67.0
160.0,54.0
121.0,81.0
89.0,50.0
191.0,81.0
84.0,28.0
126.0,53.0
118.0,81.0
113.0,54.0
125.0,50.0
266.0,126.0
246.0,85.0
181.0,55.0
176.0,61.0
137.0,44.0
108.0,35.0
130.0,52.0
147.0,67.0
69.0,20.0
310.0,123.0
122.0,57.0
156.0,79.0
189.0,64.0
153.0,68.0
152.0,83.0
302.0,123.0
170.0,71.0
107.0,63.0
142.0,46.0
126.0,44.0
336.0,180.0
343.0,231.0
92.0,29.0
108.0,47.0
193.0,70.0
190.0,122.0
155.0,65.0
172.0,60.0
145.0,52.0
135.0,48.0
130.0,45.0
111.0,32.0
104.0,30.0
89.0,31.0
100.0,22.0
144.0,68.0
256.0,67.0
331.0,114.0
306.0,95.0
306.0,85.0
175.0,70.0
508.0,212.0
82.0,32.0
71.0,28.0
81.0,42.0
146.0,61.0
451.0,178.0
412.0,134.0
395.0,157.0
150.0,62.0
461.0,168.0
168.0,89.0
153.0,85.0
174.0,60.0
158.0,51.0
160.0,40.0
169.0,45.0
174.0,82.0
171.0,54.0
159.0,50.0
163.0,52.0
483.0,163.0
78.0,28.0
77.0,39.0
91.0,22.0
92.0,28.0
197.0,74.0
66.0,25.0
81.0,33.0
140.0,58.0
74.0,27.0
589.0,211.0
132.0,55.0
83.0,35.0
134.0,43.0
189.0,51.0
162.0,53.0
160.0,43.0
170.0,66.0
314.0,135.0
303.0,115.0
135.0,48.0
513.0,158.0
541.0,187.0
82.0,25.0
243.0,102.0
136.0,40.0
131.0,41.0
105.0,29.0
110.0,24.0
127.0,46.0
313.0,83.0
323.0,92.0
76.0,51.0
121.0,49.0
76.0,32.0
236.0,78.0
139.0,51.0
184.0,67.0
350.0,162.0
113.0,32.0
122.0,31.0
124.0,37.0
123.0,31.0
114.0,38.0
71.0,28.0
275.0,118.0
266.0,72.0
229.0,51.0
179.0,54.0
231.0,58.0
89.0,34.0
57.0,24.0
50.0,20.0
304.0,74.0
209.0,64.0
95.0,37.0
94.0,47.0
103.0,98.0
313.0,82.0
242.0,151.0
236.0,76.0
253.0,96.0
96.0,38.0
82.0,25.0
454.0,185.0
487.0,252.0
185.0,63.0
85.0,27.0
303.0,78.0
95.0,39.0
87.0,31.0
101.0,52.0
152.0,75.0
212.0,81.0
206.0,60.0
386.0,123.0
75.0,29.0
143.0,45.0
137.0,52.0
77.0,33.0
59.0,24.0
63.0,24.0
73.0,25.0
59.0,19.0
98.0,52.0
220.0,71.0
260.0,77.0
282.0,82.0
217.0,52.0
131.0,52.0
82.0,26.0
82.0,24.0
81.0,30.0
187.0,55.0
445.0,185.0
567.0,187.0
498.0,201.0
452.0,192.0
91.0,36.0
151.0,69.0
145.0,48.0
157.0,57.0
76.0,28.0
52.0,20.0
67.0,26.0
147.0,42.0
94.0,39.0
89.0,35.0
310.0,107.0
273.0,108.0
286.0,99.0
177.0,91.0
369.0,107.0
178.0,88.0
174.0,61.0
505.0,234.0
412.0,149.0
125.0,51.0
135.0,59.0
141.0,78.0
142.0,50.0
133.0,52.0
130.0,36.0
126.0,43.0
185.0,59.0
203.0,71.0
154.0,37.0
144.0,49.0
178.0,46.0
190.0,61.0
227.0,99.0
206.0,111.0
127.0,28.0
241.0,99.0
162.0,71.0
146.0,60.0
85.0,31.0
134.0,40.0
117.0,29.0
222.0,108.0
204.0,76.0
441.0,114.0
487.0,146.0
109.0,74.0
226.0,103.0
92.0,34.0
91.0,61.0
89.0,33.0
63.0,29.0
234.0,104.0
116.0,43.0
75.0,28.0
245.0,78.0
171.0,59.0
126.0,39.0
116.0,36.0
100.0,46.0
78.0,34.0
89.0,33.0
68.0,21.0
120.0,18.0
114.0,40.0
110.0,33.0
87.0,32.0
98.0,33.0
77.0,35.0
113.0,39.0
100.0,34.0
199.0,73.0
127.0,47.0
202.0,65.0
102.0,30.0
108.0,36.0
219.0,77.0
231.0,87.0
135.0,65.0
94.0,58.0
161.0,83.0
147.0,55.0
139.0,41.0
200.0,80.0
92.0,26.0
82.0,42.0
349.0,136.0
96.0,50.0
346.0,154.0
207.0,92.0
138.0,43.0
231.0,79.0
364.0,336.0
293.0,140.0
90.0,35.0
181.0,73.0
149.0,94.0
103.0,30.0
181.0,64.0
240.0,87.0
102.0,32.0
148.0,56.0
156.0,62.0
199.0,58.0
220.0,119.0
215.0,106.0
173.0,73.0
134.0,48.0
173.0,64.0
204.0,126.0
359.0,125.0
288.0,103.0
240.0,75.0
214.0,81.0
398.0,163.0
383.0,146.0
84.0,54.0
339.0,87.0
345.0,97.0
243.0,83.0
592.0,195.0
525.0,206.0
94.0,33.0
87.0,28.0
90.0,33.0
89.0,42.0
107.0,44.0
123.0,42.0
97.0,43.0
117.0,37.0
481.0,232.0
144.0,50.0
144.0,54.0
119.0,42.0
123.0,43.0
88.0,39.0
88.0,24.0
142.0,54.0
170.0,73.0
193.0,64.0
162.0,51.0
104.0,32.0
107.0,48.0
102.0,40.0
143.0,63.0
136.0,57.0
94.0,39.0
108.0,37.0
81.0,35.0
79.0,28.0
190.0,124.0
178.0,65.0
119.0,86.0
111.0,69.0
66.0,18.0
75.0,28.0
89.0,34.0
206.0,137.0
135.0,68.0
139.0,105.0
67.0,32.0
296.0,99.0
184.0,82.0
306.0,129.0
259.0,94.0
109.0,32.0
85.0,28.0
91.0,33.0
104.0,39.0
367.0,153.0
387.0,130.0
226.0,66.0
244.0,80.0
426.0,198.0
171.0,69.0
259.0,144.0
83.0,25.0
205.0,59.0
125.0,44.0
130.0,35.0
108.0,32.0
117.0,25.0
123.0,23.0
65.0,28.0
146.0,64.0
107.0,35.0
109.0,40.0
91.0,33.0
87.0,35.0
69.0,20.0
109.0,45.0
304.0,130.0
66.0,23.0
69.0,20.0
441.0,238.0
179.0,70.0
231.0,125.0
147.0,53.0
190.0,90.0
70.0,65.0
204.0,43.0
286.0,157.0
76.0,51.0
136.0,47.0
65.0,22.0
84.0,28.0
203.0,70.0
229.0,68.0
85.0,43.0
141.0,70.0
96.0,27.0
199.0,53.0
174.0,57.0
93.0,29.0
97.0,27.0
121.0,62.0
212.0,43.0
105.0,43.0
156.0,28.0
158.0,28.0
91.0,37.0
137.0,49.0
181.0,62.0
165.0,56.0
85.0,36.0
274.0,97.0
190.0,91.0
200.0,83.0
230.0,91.0
200.0,70.0
129.0,40.0
83.0,42.0
243.0,72.0
245.0,117.0
247.0,79.0
78.0,35.0
305.0,99.0
264.0,117.0
158.0,57.0
83.0,45.0
94.0,32.0
115.0,46.0
126.0,80.0
78.0,37.0
152.0,89.0
120.0,48.0
102.0,34.0
92.0,43.0
93.0,28.0
206.0,78.0
223.0,95.0
278.0,167.0
89.0,58.0
269.0,70.0
196.0,57.0
166.0,68.0
194.0,67.0
243.0,92.0
78.0,26.0
240.0,148.0
289.0,100.0
79.0,41.0
207.0,72.0
127.0,50.0
124.0,39.0
106.0,26.0
102.0,37.0
94.0,25.0
195.0,87.0
130.0,40.0
297.0,75.0
172.0,72.0
235.0,55.0
205.0,110.0
169.0,54.0
451.0,281.0
216.0,128.0
171.0,73.0
159.0,75.0
199.0,88.0
184.0,52.0
194.0,74.0
402.0,163.0
112.0,45.0
103.0,36.0
172.0,74.0
96.0,24.0
98.0,30.0
95.0,35.0
91.0,30.0
201.0,68.0
210.0,75.0
119.0,36.0
115.0,22.0
99.0,27.0
166.0,50.0
123.0,47.0
190.0,60.0
110.0,43.0
104.0,38.0
211.0,102.0
326.0,139.0
321.0,103.0
329.0,105.0
187.0,72.0
123.0,45.0
134.0,46.0
90.0,29.0
97.0,39.0
595.0,265.0
241.0,81.0
516.0,80.0
306.0,113.0
325.0,89.0
126.0,52.0
304.0,135.0
364.0,134.0
315.0,110.0
376.0,97.0
288.0,105.0
147.0,75.0
138.0,41.0
154.0,40.0
132.0,48.0
154.0,40.0
153.0,40.0
140.0,50.0
301.0,120.0
251.0,134.0
243.0,111.0
267.0,106.0
194.0,66.0
253.0,100.0
295.0,143.0
168.0,121.0
158.0,52.0
109.0,36.0
112.0,39.0
89.0,21.0
96.0,28.0
90.0,38.0
178.0,61.0
181.0,58.0
121.0,53.0
126.0,51.0
195.0,76.0
81.0,42.0
158.0,58.0
62.0,25.0
70.0,33.0
287.0,105.0
132.0,41.0
66.0,21.0
126.0,45.0
133.0,40.0
264.0,112.0
292.0,55.0
285.0,80.0
178.0,61.0
177.0,66.0
144.0,94.0
